SA4_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
511,9,3,0,3,0,4,0,3,0,23,0,46,0,0,0,3,0,4,0,3,0,13,0,24,0,0,0,3,0,6,0,3,4,27,0,42,0,0,0,0,0,0,0,9,0,9,0,19,13,0,0,3,0,4,0,20,3,68,0,116,7,9,4,8,3,20,3,15,4,77,3,150,9,12,0,10,4,41,3,32,0,115,0,230,17,16,3,40,5,85,3,44,10,78,0,300,33,41,0,99,9,191,8,59,14,81,7,537,57,49,12,199,12,241,6,56,14,70,4,723,63,23,9,255,15,263,13,39,13,34,3,733,95,16,11,303,16,299,23,29,19,31,5,833,338,46,15,612,69,579,19,32,56,54,5,1823,375,41,27,647,70,138,30,19,14,20,4,1379,375,29,12,359,61,68,17,10,11,7,0,955,251,6,7,140,36,204,4,9,13,10,0,690,504,38,12,464,72,130,25,11
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,3,0,3,3,0,0,0,0,0,52,0,64,0,3,0,5,0,0,0,0,0,13,0,23,0,3,0,0,0,6,0,13,4,25,0,55,0,3,0,0,0,4,0,5,0,13,0,28,3,5,0,0,0,6,0,27,7,102,0,161,3,9,0,12,0,30,3,80,5,136,3,289,5,35,0,27,4,89,8,116,13,188,0,489,24,61,4,81,9,251,11,176,32,219,8,879,39,156,8,306,30,455,35,209,26,259,7,1531,147,173,10,619,56,454,30,158,26,212,3,1896,174,118,13,712,72,410,25,93,18,122,9,1757,279,104,12,767,63,345,30,77,27,109,10,1822,796,229,35,1610,194,466,64,117,28,148,14,3700,733,134,31,1261,176,197,40,55,11,69,6,2701,603,67,18,791,109,85,21,27,3,26,5,1755,478,31,8,360,49,138,14,22,3,15,0,1114,771,69,22,820,81,196,12,31
602,3,3,0,0,0,0,0,0,3,28,3,43,3,0,0,3,0,4,0,4,0,12,0,27,3,0,0,4,0,0,0,8,3,14,0,39,0,0,0,0,0,0,0,4,0,11,0,23,13,4,0,9,3,4,0,17,0,111,3,176,6,9,3,6,0,23,3,53,8,95,0,205,16,31,0,36,3,78,3,105,8,202,3,488,34,51,3,102,12,191,12,140,21,185,11,756,56,98,5,258,27,401,10,139,24,200,9,1229,83,106,14,462,37,352,17,84,29,139,10,1336,103,81,6,526,46,296,21,45,15,75,4,1234,176,67,3,535,49,222,18,40,16,60,5,1188,468,91,18,899,90,280,42,51,17,59,16,2018,421,42,19,682,74,104,21,20,10,22,3,1418,308,21,8,305,39,26,10,11,3,18,0,756,186,6,5,126,20,50,4,6,5,3,0,403,244,23,4,291,26,79,8,11
603,0,0,0,0,0,3,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,3,0,4,0,15,3,4,5,4,0,0,0,7,0,29,0,51,0,3,3,5,0,10,0,26,0,26,0,71,7,8,0,15,0,21,4,37,0,59,0,158,13,21,0,25,0,58,8,47,13,63,0,251,24,30,0,69,4,99,3,40,12,50,0,332,32,29,4,128,9,78,5,35,9,51,3,385,40,28,0,150,12,75,8,23,6,14,0,372,44,24,6,115,9,44,7,11,4,23,8,294,135,27,4,192,19,71,7,21,0,17,0,498,81,15,4,96,7,18,7,8,0,3,0,242,55,4,3,49,3,11,3,3,0,3,0,141,31,5,0,18,3,5,0,0,0,0,0,59,43,0,3,43,6,12,0,0
604,10,0,0,3,0,0,0,0,0,13,0,31,4,0,0,3,0,3,0,5,0,11,0,22,6,0,0,4,0,0,0,6,0,13,0,29,3,0,0,0,0,0,0,0,0,4,0,12,0,3,0,9,0,0,0,24,5,71,0,117,3,12,0,6,0,17,3,41,8,77,6,177,7,25,3,19,5,42,9,65,8,131,4,301,14,40,3,68,8,165,15,107,21,149,4,595,41,65,6,245,17,281,13,133,16,184,6,1004,88,76,4,376,45,296,12,77,28,95,5,1110,96,54,7,396,29,206,16,56,14,67,4,950,126,49,4,404,37,173,21,27,12,43,7,907,390,57,23,694,74,246,19,33,23,40,3,1597,314,25,18,459,52,82,17,20,4,15,3,998,202,17,8,239,27,28,5,7,0,8,0,538,134,4,4,75,20,48,3,7,4,3,0,306,167,11,5,167,19,43,9,3
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,3,0,0,0,0,4,0,0,3,30,0,41,0,0,0,3,0,4,0,0,0,15,0,23,0,0,0,4,0,3,0,8,3,11,0,22,0,0,0,0,0,0,0,9,0,5,0,19,0,0,0,3,0,3,0,11,0,36,0,63,3,3,0,0,0,22,0,23,0,35,0,94,4,9,0,7,3,50,0,29,0,52,0,162,8,16,5,17,6,94,3,42,7,57,3,258,22,24,0,71,4,220,0,53,20,64,3,483,66,35,3,134,17,274,10,53,18,56,5,668,99,12,5,209,15,282,3,28,22,54,0,732,166,33,8,252,25,284,9,28,23,35,4,868,678,60,36,540,116,552,23,47,39,66,4,2162,747,34,18,559,89,189,27,24,12,40,3,1751,770,28,20,401,96,106,12,14,10,28,3,1487,612,17,10,179,88,443,13,14,31,18,0,1424,1452,48,46,683,185,274,38,29
702,3,0,0,0,0,4,0,5,3,20,0,30,3,0,3,0,0,5,0,11,0,124,4,150,4,5,0,0,0,11,0,19,5,202,4,245,0,0,0,0,0,10,0,0,0,56,0,65,3,11,10,3,0,39,0,56,11,545,11,678,0,6,3,5,0,61,0,44,3,199,6,329,6,17,3,10,0,70,5,57,8,255,3,439,20,18,0,13,7,121,3,75,11,239,7,517,31,29,9,54,4,110,3,55,3,149,8,462,52,22,4,69,3,139,0,27,9,85,0,419,56,11,3,87,7,123,5,21,8,48,3,373,87,17,9,92,15,114,5,15,9,34,3,390,305,28,7,230,37,188,6,12,12,28,5,857,314,24,17,232,40,50,8,6,5,8,0,704,252,13,6,119,43,26,8,3,0,6,3,468,219,6,8,46,23,43,0,7,3,4,0,352,325,5,7,133,34,39,4,7
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,5,0,0,8,3,4,0,10,0,81,0,109,5,0,0,3,0,0,0,10,3,25,0,43,0,0,0,4,0,3,0,19,0,33,0,64,0,3,0,0,0,9,0,25,0,21,0,56,0,8,0,0,0,9,0,35,3,98,0,162,8,9,0,17,0,46,0,75,15,94,0,254,10,35,7,30,6,109,7,103,14,126,3,444,21,58,3,50,10,269,11,135,22,144,8,722,52,102,8,235,14,515,8,172,33,193,7,1350,146,126,10,415,48,645,26,140,36,196,4,1796,194,105,13,532,54,711,22,125,43,167,6,1983,324,112,27,738,65,663,34,109,31,146,9,2248,1345,221,55,1909,320,1482,81,177,63,324,18,5997,1779,259,74,2327,436,560,97,126,29,210,5,5900,1975,223,77,1991,398,373,68,81,17,140,16,5361,1971,114,56,1270,352,667,52,76,26,84,6,4662,5832,248,118,3267,668,1011,106,154
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,3,0,5,0,0,0,3,0,11,7,0,0,13,0,11,0,3,0,4,0,38,8,3,0,6,5,0,0,3,0,0,3,38,7,0,0,12,0,3,0,4,0,3,0,31,13,0,0,10,0,11,0,3,0,0,0,40,19,0,0,15,0,16,0,0,0,3,3,56,18,3,0,11,4,3,0,0,0,0,0,42,17,0,0,6,0,0,0,0,0,0,0,31,4,0,0,3,0,0,0,0,0,0,0,8,10,0,0,10,3,4,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
