SA4_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
497,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,4,26,93,51,49,35,8,0,0,266,11,20,47,21,20,21,7,0,0,139,0,4,11,5,6,4,3,0,0,27,0,7,15,6,3,5,0,0,0,27,13,52,160,87,76,62,14,0,0,465,13,35,48,36,32,17,3,0,0,179,6,4,3,4,0,0,0,0,0,26,17,39,48,39,35,21,5,0,0,199,30,88,205,127,113,81,22,0,0,669,54,44,79,73,74,96,126,32,8,587,11,34,66,76,99,56,26,7,0,380,95,161,349,280,282,239,168,43,13,1627,3,14,48,13,25,17,0,0,0,131,3,15,24,18,26,14,3,0,0,107,0,3,9,3,3,0,4,0,0,21,0,0,3,0,0,0,0,0,0,3,9,36,83,37,54,37,3,0,0,263,5,11,17,12,9,10,0,0,0,61,15,8,9,9,3,3,0,0,0,38,15,18,24,17,15,17,0,0,0,106
501,846,2131,5884,7289,7625,5141,982,116,14,30030,1304,588,1098,1106,1169,1578,984,177,17,8020,81,105,329,409,506,510,143,25,3,2116,81,79,163,152,169,110,55,15,8,835,2311,2906,7472,8961,9467,7334,2165,342,40,40997,257,345,501,471,489,417,29,0,0,2510,259,86,85,70,72,136,58,3,0,769,513,430,582,534,566,549,85,3,0,3280,2830,3338,8061,9497,10039,7880,2251,345,44,44274,2499,470,723,870,1182,2736,6187,3363,1058,19091,360,283,764,858,959,896,746,451,179,5496,5679,4095,9550,11230,12184,11510,9186,4158,1280,68864,429,1297,2797,2942,3940,2420,314,33,4,14174,1858,1128,3038,4727,4675,3597,912,99,20,20048,102,101,454,315,342,402,104,13,3,1825,62,58,99,109,133,90,36,17,5,615,2454,2581,6379,8093,9091,6515,1365,162,22,36663,93,170,242,243,256,163,4,0,0,1179,253,102,301,290,212,204,27,0,0,1386,351,276,538,534,471,362,32,0,0,2564
502,345,1123,2962,3288,3773,2413,415,12,7,14339,700,518,487,453,514,682,407,101,11,3878,34,49,193,173,243,240,71,9,0,1007,20,41,94,88,94,51,16,7,0,414,1102,1739,3731,3997,4624,3388,905,128,18,19636,204,293,394,365,342,276,21,7,0,1889,214,76,35,40,34,63,28,3,0,501,418,370,431,402,377,337,51,3,0,2391,1520,2102,4160,4405,5004,3730,955,132,16,22030,1257,321,406,516,642,1650,4579,3037,869,13277,154,170,410,405,469,433,416,287,139,2876,2930,2598,4972,5328,6112,5811,5948,3454,1025,38182,157,679,1342,1501,2139,1209,107,8,0,7145,1006,780,1419,1910,2001,1630,425,39,3,9212,47,62,219,132,173,158,41,4,0,825,31,30,56,53,59,49,17,6,0,307,1241,1547,3034,3591,4375,3049,587,62,3,17483,128,155,191,183,234,127,0,0,0,1018,247,86,187,217,153,119,17,0,3,1028,373,240,379,400,393,240,20,0,3,2044
503,126,1573,9456,7814,7344,4802,1094,117,16,32337,1154,2103,2346,1137,1010,1349,1145,288,25,10560,51,112,310,220,191,197,67,18,0,1170,29,88,170,113,89,51,24,10,0,571,1360,3881,12279,9283,8631,6402,2332,425,42,44633,49,208,499,424,428,336,41,3,0,2003,356,368,224,84,64,74,60,7,0,1237,399,578,722,509,493,410,106,14,0,3237,1762,4458,12998,9788,9120,6809,2436,436,44,47869,2590,1597,1389,682,854,1716,3635,2551,1132,16148,209,525,1820,1005,837,727,568,326,168,6190,4562,6584,16215,11479,10817,9249,6644,3312,1346,70201,78,1631,7448,3743,4020,2504,445,29,0,19904,1496,2372,3241,3676,3630,2696,1064,157,12,18345,76,117,539,386,181,209,83,3,0,1597,67,87,147,95,79,51,27,11,3,559,1722,4207,11374,7894,7912,5465,1614,201,17,40404,33,150,369,241,184,93,9,3,0,1073,368,328,350,251,201,128,35,3,0,1672,396,472,725,499,387,216,45,6,0,2743
504,795,3392,12192,11916,11320,6971,1198,60,11,47851,1847,2045,2280,1600,1615,1764,1015,141,8,12306,77,144,449,380,444,427,105,16,3,2033,79,163,334,265,226,136,49,7,0,1262,2800,5751,15252,14154,13597,9302,2359,230,26,63457,354,661,950,748,782,627,59,0,0,4177,629,278,184,99,101,147,55,10,0,1501,976,939,1129,852,879,778,113,11,0,5679,3778,6690,16380,15004,14477,10075,2471,238,21,69137,3912,1317,2028,1735,1796,2810,6191,3789,1130,24710,363,522,1264,1145,1119,917,645,453,251,6684,8046,8528,19674,17882,17393,13803,9317,4481,1405,100526,418,2569,7361,5820,6723,3932,502,28,5,27348,2576,2584,4764,5822,5299,3860,1031,86,8,26022,89,177,803,480,346,335,88,13,0,2320,59,114,196,160,175,92,34,10,0,842,3138,5449,13125,12277,12544,8211,1651,135,13,56537,197,365,561,458,425,231,14,0,0,2241,584,312,493,469,321,222,19,0,0,2424,773,674,1051,929,743,458,34,0,0,4667
505,1551,6709,26300,26529,24424,14431,2364,148,20,102467,4464,5048,5030,3356,3624,3881,2407,361,33,28210,200,329,942,872,759,757,238,28,3,4139,149,313,704,529,442,273,60,25,4,2512,6368,12398,32980,31288,29250,19337,5078,562,62,137326,614,1168,1943,1600,1593,1219,110,6,0,8255,1453,723,464,217,207,289,133,20,0,3505,2066,1897,2409,1822,1794,1509,240,29,0,11760,8433,14293,35384,33109,31044,20850,5323,592,62,149084,8222,2452,2727,2392,2895,5523,12891,8258,2775,48126,707,926,2780,2200,1965,1478,1061,718,411,12240,17357,17671,40892,37694,35901,27850,19276,9564,3243,209459,729,5271,16370,11705,13652,7987,971,42,9,56740,6136,6182,10413,13893,12845,8796,2349,204,16,60824,241,349,1841,1112,773,747,196,19,0,5273,150,239,402,328,338,222,71,18,10,1779,7256,12041,29026,27046,27601,17745,3587,273,38,124614,371,596,1014,873,876,453,21,3,0,4201,1441,660,984,1135,770,457,69,4,0,5522,1808,1260,1996,2008,1644,910,88,8,0,9724
506,1451,6685,25428,23099,19842,12473,2308,127,17,91429,3561,4969,5560,3449,3037,3170,2006,304,21,26079,151,336,890,700,694,659,228,27,0,3706,155,306,676,492,392,218,73,19,4,2339,5322,12290,32563,27741,23975,16521,4617,478,44,123549,540,1193,2159,1740,1603,1213,100,7,0,8551,1251,921,571,252,201,309,139,13,0,3656,1787,2112,2728,1993,1800,1524,239,22,0,12210,7112,14397,35295,29737,25772,18048,4852,500,47,135759,7894,3820,3881,2967,3026,5282,11815,7071,2397,48153,692,1154,3072,2271,1940,1639,1169,824,461,13229,15700,19372,42250,34973,30734,24972,17839,8394,2909,197142,746,4847,14785,10514,11357,6915,868,31,3,50068,4713,5697,9581,10427,9036,7027,1905,135,10,48529,156,358,1492,819,659,635,189,10,3,4315,131,240,421,308,281,166,53,13,7,1621,5746,11138,26284,22069,21333,14748,3007,189,28,104534,338,689,1297,1003,855,418,18,3,0,4625,1224,899,1210,987,612,419,57,3,3,5413,1561,1591,2508,1983,1472,836,81,10,3,10038
507,1226,5310,18474,19435,17889,10711,1729,111,18,74894,3309,3179,3149,2316,2393,2645,1623,249,20,18898,157,279,684,671,726,643,183,26,4,3371,95,246,397,339,295,184,67,14,3,1642,4789,9014,22707,22766,21300,14184,3594,395,44,98801,510,1005,1531,1299,1407,1036,92,9,0,6890,962,478,302,167,147,230,113,13,0,2407,1477,1482,1840,1464,1552,1265,200,21,3,9301,6266,10502,24542,24228,22856,15452,3796,416,46,108099,5894,2168,2359,1944,2382,4648,10149,6682,2258,38484,642,922,2296,1952,1865,1349,1023,799,439,11285,12806,13593,29200,28125,27099,21449,14969,7898,2745,157869,604,3954,10946,8525,10245,5691,608,30,13,40620,4497,4594,7410,9807,9101,6263,1610,128,15,43423,168,308,1248,822,588,589,157,13,0,3897,107,186,301,229,236,149,47,25,5,1283,5374,9051,19906,19385,20172,12692,2425,189,36,89225,348,494,879,681,704,306,17,3,9,3436,1099,502,797,856,574,363,46,9,0,4250,1444,1003,1677,1539,1273,663,63,13,7,7679
509,692,1658,4216,4894,5933,4826,1387,231,26,23870,669,440,602,717,971,1354,965,258,23,6001,41,84,222,230,355,433,159,35,3,1568,65,67,95,108,135,118,58,40,9,695,1470,2249,5136,5950,7396,6732,2568,565,63,32128,146,201,291,279,303,300,30,3,0,1559,125,53,41,52,52,103,27,3,0,462,273,257,326,331,359,404,59,3,0,2019,1745,2505,5467,6281,7757,7132,2629,565,63,34149,1875,552,917,865,1160,2382,5000,2989,947,16703,302,239,690,696,866,986,785,446,179,5189,3918,3302,7073,7840,9783,10509,8419,4005,1183,56035,311,944,1973,2150,3311,2406,486,56,5,11639,971,655,1936,2849,3055,2804,952,130,21,13372,39,57,314,196,282,385,102,16,3,1397,37,26,84,77,109,96,43,32,3,511,1362,1683,4300,5269,6759,5697,1582,231,30,26922,104,94,109,166,169,105,0,4,0,754,102,49,126,138,111,104,17,0,0,635,206,142,233,303,283,207,16,3,0,1390
510,315,1379,7064,6274,4989,2910,434,29,8,23420,348,253,585,535,480,369,128,19,4,2730,24,68,451,357,324,237,32,0,0,1495,23,69,155,139,127,83,26,3,0,627,721,1774,8254,7309,5927,3601,623,53,12,28272,114,215,322,256,209,123,14,0,0,1263,63,42,53,43,29,31,17,0,0,281,177,261,379,303,242,148,37,0,0,1540,898,2030,8634,7610,6170,3752,654,57,12,29813,1162,497,888,769,675,728,718,256,54,5747,274,478,2111,1741,1421,857,259,62,14,7226,2332,3009,11633,10119,8262,5343,1635,372,78,42784,203,1012,3260,2421,2303,1389,144,15,0,10742,398,356,1369,1472,887,515,105,12,0,5104,21,73,374,224,177,133,25,0,0,1029,34,53,94,78,90,39,10,0,0,391,652,1492,5091,4193,3455,2075,280,27,4,17271,72,110,203,180,154,50,4,0,0,770,64,53,159,105,58,35,7,0,0,480,137,163,356,287,206,90,11,0,0,1256
511,607,1808,5239,5126,5550,3810,787,81,19,23017,701,361,603,536,738,760,440,91,11,4241,40,94,287,250,312,309,103,9,0,1405,48,64,138,142,144,98,45,7,3,691,1389,2330,6264,6051,6747,4981,1374,192,32,29357,165,264,389,332,384,286,22,0,0,1851,118,69,60,69,53,91,29,9,0,489,286,334,449,396,437,373,50,9,0,2335,1681,2667,6712,6444,7184,5356,1423,198,32,31690,1659,478,768,683,846,1594,3189,1680,468,11365,363,396,1117,997,1082,929,532,281,111,5812,3697,3530,8604,8127,9112,7876,5145,2163,612,48868,360,1119,2509,2499,3087,1915,268,29,3,11798,1070,633,1832,2353,2278,1681,448,53,3,10344,43,90,359,209,231,208,74,7,0,1219,34,41,72,94,104,75,26,9,3,454,1503,1885,4761,5160,5696,3879,819,100,8,23820,97,138,194,172,185,108,4,0,0,891,158,68,149,144,123,99,14,3,0,753,254,206,344,313,303,199,17,7,0,1651
597,0,13,88,88,67,33,4,0,0,286,0,7,5,6,5,0,0,0,0,20,0,0,0,3,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,11,91,97,73,33,4,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,91,101,73,33,4,0,0,322,0,0,0,5,4,3,3,0,0,11,0,3,26,21,21,8,0,0,0,73,0,17,124,120,94,43,8,3,3,408,0,3,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,3,55,274,164,148,113,18,0,0,776,6,34,65,48,30,27,9,0,0,222,0,4,23,14,26,8,0,0,0,83,0,7,19,6,8,8,0,0,0,43,6,101,376,230,211,157,34,0,0,1128,18,26,72,51,50,38,0,0,0,254,3,8,6,13,6,9,3,0,0,44,19,32,81,62,58,49,7,0,0,303,29,139,458,295,277,200,35,0,0,1428,32,66,108,108,124,212,268,46,10,962,26,58,209,205,238,127,71,13,0,946,84,254,773,606,638,540,375,58,12,3336,6,68,140,54,43,56,3,0,0,364,10,25,59,23,36,46,3,0,0,206,0,3,19,15,10,11,0,0,0,56,3,4,3,7,0,0,0,0,0,15,18,101,221,94,91,113,9,0,0,648,4,19,30,17,21,16,0,0,0,99,4,4,15,3,5,15,0,0,0,49,11,19,37,18,27,25,0,0,0,143
601,569,2364,7929,8356,8806,6030,911,55,13,35027,1606,1783,2063,1624,1732,2023,1061,182,8,12094,100,125,258,268,317,364,108,10,4,1558,63,88,205,145,151,101,47,14,13,817,2333,4361,10461,10397,11009,8523,2124,264,31,49501,240,508,667,454,379,280,11,3,0,2541,498,285,225,96,107,138,45,3,0,1391,735,785,890,550,486,420,53,8,0,3933,3070,5148,11352,10953,11493,8941,2175,270,31,53435,3550,1564,1798,1557,1987,4314,7681,4673,1705,28830,268,371,793,669,802,828,726,447,169,5070,6880,7088,13947,13171,14285,14085,10584,5388,1906,87329,279,1763,4823,4526,5734,3642,364,17,3,21149,2365,2424,4295,5513,5147,4207,1030,106,5,25089,131,208,773,508,394,409,88,9,3,2518,71,62,133,97,117,96,33,15,7,623,2847,4455,10016,10643,11398,8353,1508,145,24,49382,121,205,308,198,195,106,3,0,0,1142,479,261,320,246,193,188,22,4,0,1720,601,463,625,444,387,299,26,6,0,2857
602,486,1711,4268,4648,5510,3976,660,81,10,21348,960,891,922,874,1118,1387,731,150,16,7042,55,97,173,149,217,278,85,16,0,1062,48,57,115,108,117,111,45,14,0,614,1540,2753,5476,5779,6959,5754,1522,255,31,30066,189,353,377,302,343,314,14,0,3,1901,275,177,107,69,94,122,19,6,0,863,466,532,483,373,434,433,30,5,3,2765,2015,3287,5961,6153,7391,6182,1552,262,32,32829,2288,916,870,888,1334,2884,5954,3263,1057,19457,262,310,483,496,645,672,658,331,138,3997,4563,4512,7318,7536,9373,9741,8165,3852,1230,56285,224,1032,2181,2190,3216,2144,277,19,3,11283,1369,1370,2289,3182,3415,2802,666,66,13,15180,81,103,364,247,265,328,77,7,0,1463,47,56,59,76,95,76,34,11,3,465,1726,2562,4885,5701,6988,5351,1055,102,19,28394,133,173,163,156,217,127,8,0,0,974,261,141,171,191,172,137,12,3,0,1093,388,314,341,349,390,264,17,3,0,2068
603,132,341,891,1114,1386,1103,243,32,8,5253,161,109,199,285,413,513,246,50,4,1980,11,15,46,48,73,93,33,8,3,323,17,30,42,48,43,26,12,8,0,228,312,499,1178,1492,1923,1740,536,98,10,7788,47,48,72,83,64,91,8,0,0,413,30,18,23,20,27,34,8,0,0,164,78,69,88,100,93,130,21,0,0,579,388,567,1271,1593,2018,1868,555,99,10,8365,586,116,187,264,533,1260,2080,933,221,6186,56,51,107,144,191,241,248,126,44,1200,1037,728,1561,1998,2742,3369,2875,1159,271,15753,52,173,395,530,844,536,84,13,0,2628,255,190,525,762,884,821,225,20,3,3682,11,22,81,59,71,101,18,4,0,364,15,12,16,22,38,17,15,7,3,146,330,403,1009,1377,1838,1475,342,33,4,6821,20,26,29,44,49,34,0,0,0,191,47,17,40,32,40,26,4,0,0,212,59,39,69,76,89,59,6,0,0,402
604,507,1434,3305,3535,4219,3061,492,57,19,16631,724,448,588,603,824,1071,518,99,16,4891,51,74,138,154,223,246,72,10,0,965,41,39,80,78,97,77,32,17,3,463,1328,1991,4109,4371,5370,4464,1105,173,35,22943,172,296,288,290,318,266,16,0,3,1638,154,57,65,48,75,88,26,10,0,521,327,349,357,332,388,355,37,10,3,2158,1654,2343,4462,4700,5762,4818,1147,184,38,25102,1646,398,599,770,1181,2490,4787,2815,800,15476,155,166,310,322,472,508,464,276,95,2769,3446,2898,5375,5797,7412,7818,6398,3271,942,43356,228,777,1474,1609,2501,1542,184,14,3,8328,1174,865,1818,2408,2702,2089,432,53,7,11546,61,78,270,185,235,257,51,6,0,1144,47,23,49,57,78,73,28,16,0,375,1503,1746,3619,4264,5507,3952,695,93,14,21395,83,129,119,141,174,83,6,0,0,745,183,89,152,107,125,111,0,0,0,768,267,220,269,248,296,195,11,0,0,1513
697,0,3,8,5,10,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,14,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,14,3,0,0,0,38,0,0,3,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,4,0,6,15,5,10,8,4,0,0,49,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3,5,42,11,17,11,0,0,0,86,3,3,15,9,8,7,0,0,0,50,0,0,3,6,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,4,15,56,26,28,16,0,0,0,152,3,10,14,4,9,3,0,0,0,44,4,0,3,3,0,0,0,0,0,15,5,15,13,13,9,3,0,0,0,57,11,28,71,34,36,21,3,0,0,204,12,11,11,31,20,29,37,3,0,158,3,19,35,29,22,7,8,3,0,117,34,56,120,93,77,52,48,8,0,481,0,3,13,12,14,6,0,0,0,48,4,3,9,14,9,4,0,0,0,44,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,26,27,21,12,0,0,0,98,4,3,6,5,0,0,0,0,0,20,0,3,7,0,0,8,0,0,0,18,5,4,9,5,3,7,0,0,0,38
701,575,2666,8968,7681,6481,3921,781,55,7,31136,942,737,1130,743,701,677,345,46,0,5324,61,161,365,288,300,253,54,7,0,1496,62,135,267,180,159,93,22,7,0,927,1638,3702,10734,8887,7641,4946,1214,117,10,38883,117,212,330,258,258,191,31,0,0,1402,168,81,63,37,53,54,20,0,0,479,283,292,394,298,309,241,53,0,0,1876,1919,3995,11129,9186,7949,5188,1269,117,9,40764,1740,582,972,828,876,1288,2263,979,222,9750,380,624,1948,1459,1263,953,490,145,36,7307,4039,5198,14046,11472,10094,7434,4021,1246,273,57821,395,1872,5869,4832,4679,2673,426,17,0,20766,1077,957,2251,2161,1558,1100,346,34,3,9485,43,122,552,334,265,212,50,0,0,1578,55,88,175,99,130,69,21,0,3,637,1564,3031,8851,7431,6634,4053,838,55,6,32474,90,130,206,182,165,76,8,0,0,853,176,76,184,139,81,51,17,0,0,729,264,211,391,319,245,123,22,0,0,1584
702,287,1037,3075,2631,2695,1993,425,37,4,12175,343,236,516,460,420,371,179,23,0,2554,29,41,129,133,131,138,32,3,0,631,45,61,149,97,85,61,20,3,0,522,699,1375,3874,3322,3324,2561,657,67,5,15882,224,344,509,362,290,116,11,3,0,1857,55,71,120,86,62,44,7,0,0,460,273,417,632,450,354,163,24,3,0,2314,980,1788,4500,3769,3682,2723,679,72,5,18202,1947,1169,2092,1581,1319,1062,1124,447,86,10828,493,590,1104,794,877,656,315,103,19,4950,3420,3544,7695,6143,5881,4439,2119,624,116,33985,225,776,2479,1979,2334,1555,252,17,0,9609,322,279,935,987,776,537,177,19,3,4031,24,44,232,160,135,116,23,8,0,738,38,71,122,92,92,51,17,8,0,494,605,1168,3768,3213,3338,2258,469,47,3,14868,175,241,358,270,211,68,11,0,0,1338,53,54,142,106,81,41,7,0,0,482,225,292,501,379,294,108,22,0,0,1825
797,0,0,6,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,10,9,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,0,0,0,0,22,0,4,12,12,3,0,0,0,0,28,0,0,5,4,0,0,0,0,0,12,0,4,23,16,11,3,0,0,0,61,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,10,31,64,50,56,38,11,0,0,254,0,4,7,0,10,6,0,0,0,36,0,0,8,12,4,3,0,0,0,23,0,4,5,0,0,0,0,0,0,9,11,39,84,62,70,44,13,0,0,320,0,3,9,13,7,4,0,0,0,32,0,0,4,0,4,3,0,0,0,10,0,4,12,14,10,7,0,0,0,48,10,46,94,71,84,54,13,0,0,369,3,16,33,64,75,118,129,15,0,465,3,33,93,80,99,57,34,9,0,405,16,98,219,215,257,229,174,20,0,1240,5,27,46,22,28,20,0,0,0,149,0,8,17,11,12,14,0,0,0,66,0,0,17,3,0,8,0,0,0,29,0,0,4,0,0,0,0,0,0,9,8,34,80,39,39,46,0,0,0,252,0,3,8,8,5,6,0,0,0,21,0,0,0,3,0,0,0,0,0,10,0,3,8,12,5,4,0,0,0,33
